baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000025557.10	84.4283264444803	9.84622810523757	1.20122111023312	8.19684904082875	2.46770023353118e-16	3.65336135432009e-15
ENSMUSG00000079012.11	147.311901200846	-1.78656970662402	0.217956193386007	-8.19692103660458	2.466223311594e-16	3.65336135432009e-15
ENSMUSG00000037894.13	910.323283973821	0.911521862008481	0.11121488796994	8.19604172289282	2.48432137999412e-16	3.67533949976685e-15
ENSMUSG00000021939.8	16936.001020071	-0.797806909101819	0.0973439971760816	-8.19574839996244	2.49038763421853e-16	3.68168234753006e-15
ENSMUSG00000040133.2	557.411347058811	-1.00041306331063	0.122072282851181	-8.1952515341278	2.50069672103187e-16	3.69428408531025e-15
ENSMUSG00000023048.13	2197.00999406641	1.1095929486603	0.135486024747206	8.18972252474466	2.61829108990431e-16	3.86524755262122e-15
ENSMUSG00000026697.10	45.8031285915104	5.76652346803551	0.704188936300753	8.18888677565459	2.63653424394545e-16	3.88940479308189e-15
ENSMUSG00000018672.15	1116.35253486017	-0.859258907375232	0.104948073604663	-8.18746717173718	2.66780966459131e-16	3.92993997352642e-15
ENSMUSG00000027533.10	490.041793885732	1.1063923609282	0.135131186349063	8.18754271919312	2.66613609760209e-16	3.92993997352642e-15
ENSMUSG00000009418.16	2197.17384372431	0.698195713956495	0.085317029975335	8.18354452983586	2.7561436408454e-16	4.05717673787889e-15
ENSMUSG00000019831.14	329.726173768657	1.11724979076073	0.136572961223766	8.18060749909484	2.82416413221803e-16	4.15435146016464e-15
ENSMUSG00000032332.17	39709.1311829137	-0.947907765890937	0.115920155403329	-8.17724719737316	2.90401858374902e-16	4.26878356731914e-15
ENSMUSG00000028099.8	767.791199846251	0.845781885774677	0.103462130536658	8.17479672405364	2.96365105568025e-16	4.35334889279021e-15
ENSMUSG00000030986.13	689.915474253839	0.860714993198203	0.105298655534097	8.17403592507876	2.98240950879932e-16	4.37779642578862e-15
ENSMUSG00000027894.14	373.973486446218	-1.47008065631045	0.179892649204442	-8.17198847652605	3.03347514657362e-16	4.44959851939292e-15
ENSMUSG00000037572.17	403.912151410159	1.21077027138412	0.148435535530961	8.15687609475139	3.43800760266778e-16	5.0394081694345e-15
ENSMUSG00000028150.14	44.677942741924	3.05142738208544	0.374540001635609	8.14713346707939	3.72652312305337e-16	5.45844650232382e-15
ENSMUSG00000027254.13	3064.17102430987	-0.867802761543637	0.106579843614136	-8.14227842823126	3.87907945540429e-16	5.67788596099736e-15
ENSMUSG00000037266.18	4303.41933970396	-0.739216649997546	0.0907923261560249	-8.14184063009044	3.89313485490382e-16	5.69443194996074e-15
ENSMUSG00000022109.6	504.477504681213	1.0631808199024	0.130589681986598	8.1413845544973	3.9078304264171e-16	5.71189027793466e-15
ENSMUSG00000021991.9	260.170113955186	-1.31876794390171	0.162058641210057	-8.13759719355138	4.03199684433366e-16	5.88921938512165e-15
ENSMUSG00000038244.14	3560.45659822061	-0.757010535206453	0.0930426063677068	-8.13617077981164	4.0797621033825e-16	5.95478393890744e-15
ENSMUSG00000007872.3	2156.70824469967	-0.976837316853352	0.120112198904221	-8.13270696702751	4.19808588330866e-16	6.12317008645803e-15
ENSMUSG00000031273.16	144.6184713429	-1.58333990286436	0.194696692085793	-8.1323410577857	4.21078112359917e-16	6.13736175458677e-15
ENSMUSG00000027074.14	358.260785876473	1.0922609582579	0.134415544306196	8.12600182438541	4.43682356968876e-16	6.46227568063676e-15
ENSMUSG00000039208.15	311.895955834288	-1.27265858702592	0.156624160902979	-8.12555725559014	4.45311718998846e-16	6.48144630669417e-15
ENSMUSG00000074006.3	37.1950504837484	4.01996199399874	0.494790460693653	8.12457456912793	4.48934255416653e-16	6.52957996089842e-15
ENSMUSG00000030660.9	2539.55131739216	0.964004728043138	0.118793283119378	8.1149767287296	4.85877916205985e-16	7.06194889867646e-15
ENSMUSG00000031765.8	1851.87298346509	-1.5410419944774	0.190026552026159	-8.10961404101707	5.07808008751414e-16	7.37551042605474e-15
ENSMUSG00000051586.17	801.156009113503	0.94938333102783	0.11707420605418	8.10924423940546	5.09355718596826e-16	7.39280175862448e-15
ENSMUSG00000030782.17	1546.64434710639	-1.11645395447541	0.137754964668846	-8.10463678865798	5.29033197168392e-16	7.67302037967359e-15
ENSMUSG00000029759.9	499.769606781772	-0.994097864152703	0.122689390472588	-8.10255768916557	5.38156094541547e-16	7.79987163076079e-15
ENSMUSG00000027506.15	1108.48097372734	1.05473554689908	0.130218389498865	8.09974344605356	5.50752096499652e-16	7.97684824440398e-15
ENSMUSG00000023022.14	4996.04618153746	-0.666964048101199	0.0823499040801233	-8.09914784420719	5.53454909924658e-16	8.01038900049695e-15
ENSMUSG00000022070.7	310.111613163628	1.08596859327241	0.134115063091922	8.09729025387765	5.6196879671501e-16	8.12793024850494e-15
ENSMUSG00000025857.10	467.406799015062	1.05692413349942	0.130551579844474	8.09583564410738	5.68725685907566e-16	8.21991307348386e-15
ENSMUSG00000022673.5	1300.97144899385	0.788009745743395	0.0973584619505106	8.09390093019297	5.77836921028002e-16	8.34577163608971e-15
ENSMUSG00000015850.11	1346.01533264573	-1.14166867679173	0.141125180193434	-8.08975885966552	5.97829704871288e-16	8.62850864834104e-15
ENSMUSG00000051703.14	85.7202002021542	2.19448675888931	0.271295565210179	8.08891497061218	6.01985762105375e-16	8.68243854933446e-15
ENSMUSG00000020706.13	2066.40655472503	0.822010197018802	0.101682311872567	8.08410215976389	6.26238222934703e-16	9.02594185242308e-15
ENSMUSG00000031848.15	775.707665270741	1.29667367542867	0.160420873724395	8.08294859219108	6.32192779498029e-16	9.10542376984739e-15
ENSMUSG00000021260.8	243.50612411623	-1.23874395224763	0.153282078809228	-8.08146628667107	6.39926198312264e-16	9.21039814079897e-15
ENSMUSG00000038618.12	332.205567844636	1.29950149860515	0.160857369068533	8.07859475838804	6.55173535810422e-16	9.42329858976255e-15
ENSMUSG00000025887.10	630.525181383121	-1.28922019554911	0.159654971800106	-8.07503944921469	6.74548343257434e-16	9.69522712527716e-15
ENSMUSG00000028148.11	78.8452240362786	9.75328383747591	1.20803466004356	8.07367881077537	6.82111633739333e-16	9.79713010652531e-15
ENSMUSG00000027955.16	2774.44838711284	-1.04158477859064	0.129011931872571	-8.07355384476723	6.82810449090222e-16	9.80036606436915e-15
ENSMUSG00000025364.13	3806.94139305733	1.02110407585022	0.126583986717505	8.06661333971888	7.22749864833079e-16	1.03664268554749e-14
ENSMUSG00000027322.11	45.3754532256637	5.7512892767465	0.713032418470052	8.06595763077224	7.26640090460439e-16	1.04150068921466e-14
ENSMUSG00000039942.15	106.279394475575	-1.77000567508577	0.219503165757653	-8.06369087651331	7.40248018925174e-16	1.06027081298923e-14
ENSMUSG00000045659.18	245.47266329446	1.3699811339559	0.169906466648155	8.06314886644588	7.43538866361005e-16	1.06424785042004e-14
ENSMUSG00000050157.6	38.3932662455753	3.84073012738305	0.476372888949035	8.06244481262649	7.47835103040652e-16	1.06965743798427e-14
ENSMUSG00000035024.16	623.498169511528	0.962362425611717	0.11936640352408	8.06225535158705	7.48995391728008e-16	1.07057718388084e-14
ENSMUSG00000031403.14	962.154442951429	1.20169728305115	0.149072442798573	8.06116315323873	7.55718850270161e-16	1.07944189399873e-14
ENSMUSG00000028649.21	12004.2675957467	0.764748979610342	0.0948927736491555	8.05908553624776	7.6867299612106e-16	1.09718793108397e-14
ENSMUSG00000028318.14	421.034838783292	1.09357413950964	0.135696050192413	8.0589975755299	7.69226240594684e-16	1.09722091671869e-14
ENSMUSG00000038437.11	1032.08691596853	0.904838423501039	0.112278165867268	8.05889922151663	7.69845320141506e-16	1.09734769910253e-14
ENSMUSG00000023243.9	67.5976693173006	2.53929109775862	0.315104444242661	8.0585696081237	7.71923620240674e-16	1.0995528677303e-14
ENSMUSG00000006143.12	36.8556803098077	4.56457266639801	0.566432411432251	8.058459534221	7.72618895977558e-16	1.09978633356585e-14
ENSMUSG00000032434.9	843.026482187175	0.967393721854836	0.120060994891396	8.05751878642944	7.78586303300089e-16	1.10751894978708e-14
ENSMUSG00000006056.13	73.5234672397965	9.64553515124735	1.19784296729578	8.05242040450669	8.11725270851899e-16	1.15386524250149e-14
ENSMUSG00000056481.7	3881.06174789843	-1.0505096212746	0.130521361255477	-8.04856470366085	8.3770618452358e-16	1.18997974612797e-14
ENSMUSG00000042496.18	407.783416962243	1.04684164426409	0.130068867941239	8.04836438445075	8.39078159453081e-16	1.19111115680387e-14
ENSMUSG00000028614.14	1071.17354457761	0.854370579849992	0.106225460703394	8.04299246331903	8.76707219301917e-16	1.24282255601998e-14
ENSMUSG00000046743.6	2921.88187465832	-1.27554238488645	0.158588875515736	-8.04307604009643	8.76109243210091e-16	1.24282255601998e-14
ENSMUSG00000018593.13	56687.2166705618	-0.811634117384265	0.100931966296272	-8.04139805422816	8.8819222909247e-16	1.25824192782525e-14
ENSMUSG00000031355.16	207.608646106014	-1.29481740424452	0.161043956438291	-8.04014899336303	8.97293023531826e-16	1.27026495951014e-14
ENSMUSG00000028082.14	1729.51145700651	0.911469333136818	0.113372407565982	8.0396046331322	9.01287977990922e-16	1.27504834453029e-14
ENSMUSG00000033542.13	1813.27628980868	0.813979256039276	0.101253622017422	8.03901371448439	9.05644452141732e-16	1.28033628592742e-14
ENSMUSG00000039530.17	1403.66283448217	-0.740251990649818	0.0921119801104708	-8.03643554032848	9.24895693060614e-16	1.30665980609389e-14
ENSMUSG00000039678.12	1327.95097056108	0.756308709595117	0.0941129192018417	8.03618372492602	9.26797472442579e-16	1.30845343022811e-14
ENSMUSG00000022900.14	136.296082871578	9.57313205514516	1.191918986076	8.03169692485687	9.61336141521229e-16	1.35628998780265e-14
ENSMUSG00000018209.15	945.308469160271	0.954861991041024	0.118895034127331	8.03113433668234	9.65755347159875e-16	1.36159662262724e-14
ENSMUSG00000037989.15	68.9357383310422	7.11050536837512	0.88555760001244	8.02941036051776	9.79422416674012e-16	1.37992551108931e-14
ENSMUSG00000035678.8	333.087168463386	1.13247044143104	0.141048879526022	8.02892192576479	9.83329072863373e-16	1.3844871987111e-14
ENSMUSG00000047793.13	6088.65616733064	-1.40323924673612	0.174857894694561	-8.02502654619784	1.0150399128791e-15	1.42816322752269e-14
ENSMUSG00000030406.7	42.9397458828374	5.39038802972371	0.671814832755406	8.0236216393368	1.02672218736796e-15	1.4436188255404e-14
ENSMUSG00000022286.16	135.669687437091	9.56694172772486	1.19258135911047	8.02204533438351	1.03998741960081e-15	1.46127763906843e-14
ENSMUSG00000030528.12	350.745521854322	1.43028698464298	0.178351087285153	8.01950246793952	1.06174336528077e-15	1.49083462898345e-14
ENSMUSG00000047907.11	192.682903309227	-1.41347511076596	0.17626688903295	-8.01894853038299	1.0665418190569e-15	1.49554309139706e-14
ENSMUSG00000073481.9	1303.48141104	0.970333831308965	0.121004804548183	8.01896945275913	1.06636019251629e-15	1.49554309139706e-14
ENSMUSG00000031665.7	45.8854412507196	3.33131632693201	0.415588630313722	8.01589861690211	1.09334665754092e-15	1.53209179222237e-14
ENSMUSG00000020899.16	733.319863426338	0.845175071257303	0.105488258216165	8.01202982729493	1.12830492143394e-15	1.58000858991327e-14
ENSMUSG00000032320.7	2610.56448840232	-0.760209494474271	0.0949036949346207	-8.01032557265531	1.14405171043485e-15	1.60097621709737e-14
ENSMUSG00000028673.10	1226.2060706636	-0.78043371079753	0.0974320365648524	-8.0100317956308	1.14678790955256e-15	1.6037209029736e-14
ENSMUSG00000024891.6	169.511652313511	1.83896353560111	0.229611628895291	8.00901741975678	1.15628531879516e-15	1.61591068488207e-14
ENSMUSG00000029135.10	5961.3957094087	-0.683161859892738	0.0853151922835521	-8.00750536460369	1.17058640578548e-15	1.63479263431457e-14
ENSMUSG00000028822.11	1583.44391165936	-0.758160057291392	0.0947327982290761	-8.00314222174736	1.21283720208573e-15	1.69265620846719e-14
ENSMUSG00000024897.9	74.1923570749755	-2.05573971518745	0.256902580557303	-8.00202049636052	1.22394005580522e-15	1.70700049427228e-14
ENSMUSG00000003779.16	824.748363466094	0.806156392632225	0.100760125417226	8.00074820564291	1.23665442157386e-15	1.72357148574506e-14
ENSMUSG00000034818.17	290.357225864331	1.37834950523887	0.172354647716048	7.99717050572192	1.27310886514897e-15	1.77318534199113e-14
ENSMUSG00000042613.9	3003.08131806956	-0.905181872497889	0.113206688752551	-7.99583383696037	1.28699855405997e-15	1.79132542524406e-14
ENSMUSG00000107019.1	141.585547626261	-1.56542402084278	0.195831143336434	-7.99374396825848	1.30901463053129e-15	1.82074434194262e-14
ENSMUSG00000025932.14	213.343811136097	-1.44059051943224	0.180229076893392	-7.99310823904608	1.31578511801745e-15	1.82893247734098e-14
ENSMUSG00000026429.9	109.408115651347	1.73874209838584	0.21756916466299	7.99167520397075	1.33117364657374e-15	1.84908060155279e-14
ENSMUSG00000069910.2	244.397201936489	1.4154203274424	0.177135346664638	7.99061482698958	1.34267440686508e-15	1.86380497645114e-14
ENSMUSG00000024922.2	131.595353324762	9.52640776697469	1.1924234175737	7.98911496250104	1.35910911054545e-15	1.88535397191415e-14
ENSMUSG00000030022.14	380.917345599993	1.54215807600902	0.193086250956943	7.98688704330851	1.38388785167927e-15	1.91844118326898e-14
ENSMUSG00000032815.16	312.411308819367	1.28673678081945	0.16115227822946	7.98460186201839	1.40976568715871e-15	1.95300672202971e-14
ENSMUSG00000041420.18	258.4804371882	-1.19731092403243	0.149975181519661	-7.98339373155198	1.4236387986862e-15	1.97090650276978e-14
ENSMUSG00000000142.15	200.132364448135	1.32599333432899	0.166141262277988	7.98111989850138	1.45011519414666e-15	2.00621886184848e-14
ENSMUSG00000029207.16	1621.52435483035	-0.699631209552612	0.0876642528722098	-7.98080388105834	1.45383306477495e-15	2.01001890057763e-14
ENSMUSG00000028640.11	70.8181356969661	9.59706755303699	1.20335471933038	7.97526065994691	1.52059556545765e-15	2.10091898653384e-14
ENSMUSG00000003992.15	464.948086229215	-1.01879751782668	0.127809035247017	-7.97124800963914	1.57079915983757e-15	2.16883457045752e-14
ENSMUSG00000033170.14	240.631253738177	1.38143144509021	0.173367637740599	7.96821980788114	1.6097635674708e-15	2.2211517703962e-14
ENSMUSG00000038685.18	735.810933609346	0.866717597463123	0.108781987122902	7.96747347962954	1.61951200153471e-15	2.2331139171062e-14
ENSMUSG00000097636.8	41.6981885199404	5.6159455727318	0.705105394858519	7.96468955376332	1.65639091585051e-15	2.28244492578949e-14
ENSMUSG00000022365.6	1773.12706601471	-0.72446049611505	0.0909907229755413	-7.96191603302007	1.69395419282636e-15	2.33265268988205e-14
ENSMUSG00000035064.17	1980.54090197785	0.726461988575867	0.0912576686999645	7.96055826238906	1.71264787258389e-15	2.35682666348862e-14
ENSMUSG00000061731.9	2118.59881424819	-0.72388222115992	0.0909759904218492	-7.95684903020379	1.76475823440251e-15	2.42692366627434e-14
ENSMUSG00000019558.14	1937.50242392993	-0.729416220007311	0.0916775819115112	-7.95632045259829	1.77231013865757e-15	2.43569076625469e-14
ENSMUSG00000055945.8	35.6709337059164	4.07826612622882	0.512653132769201	7.95521545767063	1.78820041034083e-15	2.45589806853511e-14
ENSMUSG00000032536.12	1646.6626207381	0.808724279576121	0.101822759317431	7.94247067156112	1.98193227877514e-15	2.7201626242579e-14
ENSMUSG00000042115.4	983.607255945488	-0.932618379248964	0.117434308328749	-7.94161767988763	1.99561246584276e-15	2.73712334032787e-14
ENSMUSG00000012443.4	859.17125052928	1.11061524094643	0.139878100356687	7.93987935291071	2.02378006914057e-15	2.773918946424e-14
ENSMUSG00000029484.12	4294.67365070946	-0.798018108938192	0.100548761088299	-7.93662796339576	2.07752015690567e-15	2.84569389063379e-14
ENSMUSG00000026483.13	2903.51832440449	-0.676821335043505	0.085324689318321	-7.93230353899662	2.15117861539697e-15	2.94463914040153e-14
ENSMUSG00000037386.16	39.6519689729506	3.79138626531465	0.478073077501938	7.9305579915223	2.18163404087893e-15	2.98435424613822e-14
ENSMUSG00000002870.8	913.670742360517	0.846456272912689	0.106884314698598	7.9193684807692	2.38719920858419e-15	3.26339907662266e-14
ENSMUSG00000022075.7	488.49709295556	1.03480395569828	0.130725518101984	7.91585277857527	2.45564054984893e-15	3.35474537691243e-14
ENSMUSG00000042225.3	1482.29654986643	1.03415662589961	0.130707886032621	7.91196810911252	2.53351301580656e-15	3.45884689235807e-14
ENSMUSG00000096883.2	189.947990534896	7.14181209428125	0.903504112232987	7.90457065727177	2.68858642820546e-15	3.66813930814558e-14
ENSMUSG00000074063.10	152.739256472019	1.99452770746977	0.252419138253582	7.90165009384531	2.75235156736009e-15	3.75266273976626e-14
ENSMUSG00000015653.13	2028.92273983338	-0.745020777706637	0.0943012621865599	-7.90043272414247	2.77936822733961e-15	3.78700356821909e-14
ENSMUSG00000032479.15	12402.8315574593	0.601749200059582	0.0761681505636857	7.90027321926962	2.78292735601973e-15	3.78935838733818e-14
ENSMUSG00000050295.4	715.659744034083	-0.962719454250575	0.121876701531147	-7.89912626577397	2.80865252087425e-15	3.82187253284249e-14
ENSMUSG00000026833.18	357.086195352033	-1.19858714762505	0.15174117067356	-7.89889218795842	2.81393138066435e-15	3.82653993335151e-14
ENSMUSG00000046711.16	831.405796737559	0.821803748063945	0.104197393129615	7.88698952421654	3.09563383918807e-15	4.20685052985394e-14
ENSMUSG00000066571.13	761.75621736628	0.855476022382991	0.108555843596834	7.88051563175306	3.26032830283204e-15	4.42775688213352e-14
ENSMUSG00000038539.15	2804.54544097767	-0.931275311390326	0.118286803417909	-7.87302796661193	3.46159234104078e-15	4.69800502836203e-14
ENSMUSG00000020601.8	796.95203345932	-0.924745289250588	0.117463465852577	-7.87262049981728	3.47288902158546e-15	4.71024797377157e-14
ENSMUSG00000064215.13	540.866259413778	-1.10903739168612	0.140979889361297	-7.86663542375134	3.64306327000756e-15	4.93781797638157e-14
ENSMUSG00000034311.3	469.484083336783	0.993962220766403	0.12637461543246	7.86520471191954	3.684943466682e-15	4.99131380431396e-14
ENSMUSG00000073295.4	52.0543205958513	3.58148307925805	0.455468310018969	7.86329806152462	3.74149302004973e-15	5.06459653603461e-14
ENSMUSG00000002280.11	521.732135496507	0.964202225818043	0.12265796876897	7.86090162339266	3.8137823220092e-15	5.15907534108657e-14
ENSMUSG00000029640.17	790.780888600356	0.832432046580469	0.105962519598711	7.85591027594438	3.96879113552041e-15	5.3652560504158e-14
ENSMUSG00000042489.15	335.045782711305	1.08804811611881	0.138516663063637	7.85499803456096	3.99778419594108e-15	5.40092294408568e-14
ENSMUSG00000026727.10	1756.02150156424	-0.726434854186152	0.0924919313755301	-7.85403486966582	4.02862203228756e-15	5.43903393361093e-14
ENSMUSG00000029847.13	34.2768921936189	3.89409490424457	0.496492357292365	7.84321218050792	4.39165002320548e-15	5.92529208150482e-14
ENSMUSG00000104164.1	55.2343079728711	2.52321382936517	0.321717637505014	7.84294528871096	4.40099773182335e-15	5.93403583423764e-14
ENSMUSG00000033880.11	1055.41024652635	-1.17473159700098	0.149804925816275	-7.84174212296395	4.44338158620811e-15	5.98728311782222e-14
ENSMUSG00000030189.15	3986.99681713182	0.795110235716983	0.101399791619132	7.8413399378916	4.45763875233904e-15	6.00258615856611e-14
ENSMUSG00000028048.11	1695.9011808	-0.74982708737547	0.0956291896193771	-7.84098548110601	4.47024131523365e-15	6.01564268539602e-14
ENSMUSG00000037101.16	64.0555366956551	9.44596795416737	1.20502882204271	7.83879006159788	4.54908365817363e-15	6.11776377343857e-14
ENSMUSG00000002602.16	6896.09817756606	-0.612200271515923	0.078105309080966	-7.8381390294647	4.57272570130393e-15	6.14556518440827e-14
ENSMUSG00000078249.5	679.63330186852	0.878416004505101	0.112085379629357	7.83702573350633	4.61343531678124e-15	6.19625378010521e-14
ENSMUSG00000020315.18	22430.6303523468	-0.661051174810915	0.0843553837169472	-7.83650249317885	4.63269156217365e-15	6.21808153452062e-14
ENSMUSG00000027947.11	464.408971959784	0.957827734627179	0.122258914955089	7.83442037727091	4.71010440076732e-15	6.3178892276527e-14
ENSMUSG00000027210.20	993.974833623053	-0.863545983902945	0.110278743188986	-7.83057513108466	4.85643220144429e-15	6.50994671459148e-14
ENSMUSG00000079042.10	118.093547763145	9.36628312479517	1.19667746868532	7.82690689002864	5.00019119043549e-15	6.69831437336203e-14
ENSMUSG00000032353.9	1459.66805784181	-0.84776354241007	0.108442950191684	-7.81759940052867	5.38402111389609e-15	7.20783214710914e-14
ENSMUSG00000040548.16	698.643285362191	0.890066984342211	0.113980865753761	7.80891580754499	5.76820137859841e-15	7.71715991808993e-14
ENSMUSG00000029247.17	4746.01293509879	0.83691547674424	0.107192728839651	7.80757692992569	5.82978928394085e-15	7.7945186569589e-14
ENSMUSG00000002578.18	132.667275549973	1.62749380351417	0.208482761710675	7.80637108871739	5.88581128584632e-15	7.86434061866761e-14
ENSMUSG00000021820.18	1613.87592780229	-0.720477013852014	0.0922950863521649	-7.80623370460842	5.89222752390793e-15	7.86783439111757e-14
ENSMUSG00000037321.17	381.138901614887	-1.0088505805616	0.129259010431651	-7.80487624957534	5.95599587740613e-15	7.9478560073936e-14
ENSMUSG00000035455.12	281.862081973294	1.22282718323272	0.156678603411691	7.80468523847894	5.96502323903127e-15	7.95477358107154e-14
ENSMUSG00000046761.13	443.788245546018	1.28632246467738	0.16485222517735	7.80288202536261	6.05091121213818e-15	8.06411521942202e-14
ENSMUSG00000047881.14	926.493765695606	1.00948063449073	0.129375125808838	7.80274127796652	6.05766606874616e-15	8.06792243403084e-14
ENSMUSG00000004880.11	574.111080631482	0.849657487949261	0.108969827696057	7.79718116393795	6.33053271862256e-15	8.42591869307595e-14
ENSMUSG00000004864.13	788.159426473828	1.18428151971013	0.151953004542556	7.7937354596925	6.50566783566742e-15	8.65345804593885e-14
ENSMUSG00000029730.16	1118.28484846208	0.794859170601248	0.102048275114235	7.78905052252446	6.75146085022141e-15	8.97462975061223e-14
ENSMUSG00000020897.12	341.0569357852	1.11746638501488	0.14351363457533	7.78648236679091	6.89005312726507e-15	9.15298007541754e-14
ENSMUSG00000055675.6	59.9324103351875	2.6369154849565	0.338735888390843	7.78457664312782	6.99470308438576e-15	9.2860403936839e-14
ENSMUSG00000042515.13	295.323684394541	-1.11133036781809	0.142791377138154	-7.78289550875924	7.08831776300824e-15	9.40428927826804e-14
ENSMUSG00000047797.14	62.095281284699	9.40695226445778	1.20900000694219	7.78077105909199	7.20838410037699e-15	9.5574584065024e-14
ENSMUSG00000057098.14	381.196532770077	-1.18295749928091	0.15204241447567	-7.78044405148676	7.22704231463779e-15	9.57606240627775e-14
ENSMUSG00000028399.18	540.032738848487	-1.20364901884653	0.154703563280068	-7.78035743538439	7.23199236452876e-15	9.5764904650449e-14
ENSMUSG00000056671.7	148.472204667498	1.71646830665232	0.220637010784296	7.77960279896291	7.27526073683021e-15	9.62762605308023e-14
ENSMUSG00000021775.11	957.342813845709	-1.07943062414904	0.138757750058561	-7.77924565433991	7.29582696326084e-15	9.64867288553416e-14
ENSMUSG00000031093.14	1042.25025486296	1.13032377836025	0.145307423784806	7.77884397726444	7.31902597107671e-15	9.67317244721422e-14
ENSMUSG00000062510.12	95.1533109340636	1.84684602626724	0.237434787322281	7.77832956617446	7.34884202791724e-15	9.70638056488852e-14
ENSMUSG00000006362.16	38.0556422657014	3.38836660304083	0.435626542034626	7.77814544360682	7.35954308115847e-15	9.71431525196026e-14
ENSMUSG00000010048.10	371.948917735014	1.29755227367217	0.166852661116619	7.7766351761406	7.44789937597689e-15	9.82467644261272e-14
ENSMUSG00000028469.15	1880.93293334861	-0.975368694579952	0.125490424689591	-7.77245512550133	7.69792803036425e-15	1.01480265251241e-13
ENSMUSG00000026879.14	13146.9173098692	-0.894274096231047	0.115066615048574	-7.77179458919116	7.7381865053509e-15	1.01946050987427e-13
ENSMUSG00000095567.8	1475.31926792856	0.857851396997959	0.110499460497413	7.76339896264055	8.26829960822791e-15	1.08860685109092e-13
ENSMUSG00000059013.12	90.887722291052	2.46874794546235	0.318030643390533	7.76261029170952	8.31989642816e-15	1.0947037277408e-13
ENSMUSG00000066363.12	167.271096258575	-1.70931247764401	0.220237423568233	-7.76122627094952	8.41120958885677e-15	1.10601527865673e-13
ENSMUSG00000021759.14	1078.59402094277	-0.952694511912349	0.122752907851197	-7.76107489907464	8.42125624819384e-15	1.10663327345313e-13
ENSMUSG00000069441.3	64.4042349936089	9.44919100813397	1.21820197958973	7.75667021269848	8.7188264854266e-15	1.1450098462492e-13
ENSMUSG00000055862.7	242.116256793358	-1.20137049696349	0.15500208870312	-7.75067295554	9.14068262139096e-15	1.19964938627095e-13
ENSMUSG00000044674.6	1836.2898937055	-1.0526746906389	0.135849905170398	-7.74880695955227	9.27599064799833e-15	1.21663611179735e-13
ENSMUSG00000021388.14	3046.35572083883	-1.04974768191793	0.135480368251168	-7.74833797301018	9.31030682051176e-15	1.22036364955118e-13
ENSMUSG00000048922.18	348.671882571149	1.08712269933215	0.140322104971268	7.74733745303165	9.38393388882299e-15	1.22923594744917e-13
ENSMUSG00000027993.16	1756.01065615401	0.899993805364303	0.116199762919616	7.74522927371974	9.54095302521981e-15	1.24901394536986e-13
ENSMUSG00000026600.12	1418.44633271356	-0.671217501774668	0.0866740876255467	-7.74415422374554	9.62201628940733e-15	1.2588297796578e-13
ENSMUSG00000031333.7	488.695616498565	1.26739834154779	0.163763701594677	7.73918963241721	1.00052459427947e-14	1.30814008387884e-13
ENSMUSG00000031925.17	422.652483021309	-0.977944936561887	0.126385080724443	-7.73781945587467	1.01136323789307e-14	1.32147632163339e-13
ENSMUSG00000000958.10	100.082862036333	1.73789668179061	0.224603175361656	7.73763184332653	1.01285629320362e-14	1.32259222084766e-13
ENSMUSG00000013629.16	2306.91010044441	0.815131736542252	0.105362796711745	7.73642843566799	1.02248494349353e-14	1.33432351043415e-13
ENSMUSG00000028944.14	629.406990163353	0.953140370575925	0.12322453750283	7.73498841944556	1.03412517084792e-14	1.3486634316975e-13
ENSMUSG00000035992.15	1517.73010211257	-0.947341393264984	0.122477925152352	-7.7347929603361	1.0357151628251e-14	1.34988644363924e-13
ENSMUSG00000051329.13	974.915626003247	0.858261690095384	0.110964652641732	7.73455032447517	1.03769226833497e-14	1.35161213830892e-13
ENSMUSG00000030498.15	684.049462621115	-0.836921449106464	0.108213822697833	-7.73396067379871	1.04251249882862e-14	1.3570365527205e-13
ENSMUSG00000043782.9	47.5296193033002	2.74973155948927	0.355589817824281	7.73287485089936	1.05144651315699e-14	1.36780568716595e-13
ENSMUSG00000041757.17	383.583900926356	1.00708521206576	0.130260482764276	7.73131797682812	1.0643878736236e-14	1.38307160656855e-13
ENSMUSG00000049225.14	704.57837335378	-1.05397045255918	0.13632508431209	-7.7313024076062	1.06451807955921e-14	1.38307160656855e-13
ENSMUSG00000003051.13	42.3978785079665	5.97322558934854	0.772721025588788	7.73011913943605	1.07445979008917e-14	1.39511256433348e-13
ENSMUSG00000002100.15	59.4367001114141	9.34260010835711	1.20876388001591	7.72905301259839	1.0834955007875e-14	1.40596278243253e-13
ENSMUSG00000030770.15	5941.88894458688	-0.657578746170871	0.0850911747065244	-7.72793122716698	1.0930836641661e-14	1.4175158268951e-13
ENSMUSG00000038260.10	536.277765803386	1.11999538298019	0.144935565242873	7.72754003548667	1.09644686692391e-14	1.42098690073414e-13
ENSMUSG00000069255.13	238.470760226866	1.24695684756083	0.161428751398845	7.72450283332707	1.12290743571276e-14	1.45436891094787e-13
ENSMUSG00000032350.9	775.895735483823	-0.966766690373932	0.12518107204502	-7.72294624562925	1.13671120293999e-14	1.47132656455591e-13
ENSMUSG00000031762.7	420.622798990947	-1.41607399090577	0.183367672387921	-7.72259347825505	1.13986266549158e-14	1.47448359922995e-13
